Response_Time (ms),Page_Load_Time (ms),Requests_per_sec,CPU_Usage (%),Memory_Usage (%),Disk_IO_read (MB/sec),Disk_IO_write (MB/sec),Concurrent_Users,Performance_Bottleneck,Bottleneck_Reason
287.8647823,547.9611614,297.3385038,85.27199459,64.28161719,441.1591197,450.8183444,2101,Invalid,Invalid case
321.9920049,526.7672339,327.7412389,83.31127796,82.17312484,486.7863801,499.8387497,2207,Invalid,Invalid case
303.0095431,502.712343,323.9283213,100.8236029,48.27246055,477.7680344,457.7781626,2047,Invalid,Invalid case
285.617514,554.9294997,334.509895,72.11498737,45.12308295,464.1324594,464.7319844,2257,Invalid,Invalid case
302.984979,589.9776364,323.0393606,75.98231661,66.14026885,460.9222451,471.6089307,2102,Invalid,Invalid case
314.5819736,539.9959617,297.3914058,89.49689071,54.82685143,488.850058,494.4709641,2270,Invalid,Invalid case
330.6925241,539.4475538,339.4425622,70.45906908,60.09834071,452.5600407,468.3912919,2201,Invalid,Invalid case
326.5197349,522.3881533,298.781945,91.4100621,55.9338168,491.6644569,423.9131899,2186,Invalid,Invalid case
299.3374741,556.5982281,326.9655329,87.98879326,76.33610877,481.5658616,499.0721603,1912,Invalid,Invalid case
297.378342,549.0343665,298.6319878,80.42797377,79.22631664,454.3105876,425.7095078,2169,Invalid,Invalid case
289.8588847,567.6941358,292.3208389,75.80242461,61.20948792,465.969492,447.852213,2185,Invalid,Invalid case
321.12445,511.1818428,326.5375911,70.49388403,54.64374914,508.8071186,428.4925936,2026,Invalid,Invalid case
286.1443887,568.3407288,326.9229459,90.77998358,80.70589093,494.2811911,461.9942852,1980,Invalid,Invalid case
324.8474226,558.219813,314.867235,87.80402916,67.62295531,457.0156227,435.2758978,2197,Invalid,Invalid case
322.6549006,541.4468883,280.5343252,98.75690548,64.0809439,421.454834,504.5866946,2235,Invalid,Invalid case
284.6654434,562.1950956,335.4049705,100.6755981,72.12860393,503.9107843,483.1049471,1949,Invalid,Invalid case
291.3556838,518.7659092,317.6653957,89.91047954,78.05478889,500.6327284,453.6887898,2235,Invalid,Invalid case
294.292324,557.7796846,324.2311911,95.80097453,80.39723397,458.4722185,496.0563918,2080,Invalid,Invalid case
292.0855856,552.6850385,283.5308708,71.15013447,78.23639932,448.0416877,466.9521493,2131,Invalid,Invalid case
306.4257731,531.2085424,329.7540769,85.75407102,65.09345522,423.4129175,437.3956252,2002,Invalid,Invalid case
312.8965441,545.4675644,286.8347857,70.29472346,80.37291599,504.8249081,423.3983554,2094,Invalid,Invalid case
308.9657657,557.898051,324.0090959,70.03799772,42.34584754,451.144959,495.5664795,2047,Invalid,Invalid case
303.2158471,558.4819852,337.5823089,91.1283065,81.11603527,433.7225074,463.3456033,1962,Invalid,Invalid case
301.4650558,532.5795777,289.1903714,87.13542531,60.43595315,464.6527398,426.5482458,2260,Invalid,Invalid case
304.1449042,497.601638,299.5523465,74.50175224,84.3885717,430.365461,469.8185303,1923,Invalid,Invalid case
321.1852003,590.3338691,319.8627505,73.51752121,61.24048661,448.6669361,474.2109212,2241,Invalid,Invalid case
317.3847311,490.7198193,295.2297411,88.30290881,43.19082129,465.7593323,429.364992,2173,Invalid,Invalid case
285.0321195,522.8641944,323.3060307,80.61694562,62.72546533,456.3105271,424.4803019,1900,Invalid,Invalid case
314.4949625,511.0949026,335.0107575,89.71767042,77.05514037,478.785712,465.0659604,1976,Invalid,Invalid case
303.0774513,517.8126264,302.5174583,84.37754012,78.14440225,485.0288026,499.2650969,2113,Invalid,Invalid case
315.0228955,593.8738956,289.1638131,71.75250348,49.6739651,470.7230188,505.2042956,2282,Invalid,Invalid case
289.1819416,556.4742822,285.9929282,98.48016532,63.59179953,429.7530692,444.614147,2092,Invalid,Invalid case
298.4613948,550.0481964,316.0133402,95.98223137,43.09917775,495.2293473,450.6170175,2183,Invalid,Invalid case
309.4929099,498.3277876,285.2974486,85.87968202,64.1705553,458.2409465,453.3658603,1981,Invalid,Invalid case
312.1423535,536.4042788,332.8736984,85.77833869,80.29441768,483.005213,449.292002,1925,Invalid,Invalid case
299.6040036,580.4279393,292.4086416,70.1562603,73.04448432,505.8782186,459.9744151,1915,Invalid,Invalid case
298.1080421,553.423308,306.5005291,100.7172542,70.63360516,492.3786128,483.1657134,2292,Invalid,Invalid case
300.929567,581.8364564,326.1859858,78.09184775,43.70506839,433.8889706,436.7479552,1914,Invalid,Invalid case
326.1398298,527.2305596,311.7082821,87.55686766,77.6285069,458.4208688,503.2898785,2196,Invalid,Invalid case
283.183722,546.0904485,285.0596159,97.56035595,82.42290078,500.9091785,459.0316927,1998,Invalid,Invalid case
330.9930431,526.217867,289.7516895,71.29174091,42.28437704,439.5714246,464.8612003,2075,Invalid,Invalid case
316.3626398,522.0008393,323.8118553,72.02904093,72.47233363,453.2157633,452.414186,2060,Invalid,Invalid case
320.5544029,563.8855698,310.8969469,96.58764418,64.43486001,462.3496838,456.1639533,1947,Invalid,Invalid case
327.1438718,542.200574,306.501251,98.12412329,61.03104279,437.2723089,505.0228931,2158,Invalid,Invalid case
338.5781049,568.3014039,281.2528342,95.92064465,54.43704266,462.8840234,463.5997286,2259,Invalid,Invalid case
335.3662162,518.7741556,284.9180411,96.39769549,68.75578087,490.6440088,464.4159142,2143,Invalid,Invalid case
310.0577295,522.1844136,290.7855393,98.72633208,74.49350505,478.0770588,425.8234395,2136,Invalid,Invalid case
329.9230442,508.7887913,308.7573466,82.01270697,62.80681319,452.2633487,483.3779034,2177,Invalid,Invalid case
303.9740837,558.7739295,291.1282248,78.97442691,74.32873369,453.0962397,505.3547633,2188,Invalid,Invalid case
314.2789392,551.1963706,307.5935284,92.05028386,52.67840881,442.4854385,501.1994254,1977,Invalid,Invalid case
326.7945303,509.2063868,290.5526884,98.21193395,53.41148246,435.2097852,483.7768975,2043,Invalid,Invalid case
315.9158133,545.0237301,307.7167828,78.5935724,59.48553716,436.7522413,499.92899,2003,Invalid,Invalid case
337.4104004,513.5787318,324.3250882,75.40724775,82.38974826,460.1772408,427.7334235,2114,Invalid,Invalid case
284.4671116,528.187014,319.2879542,78.50218063,67.06019698,480.6461224,481.0384984,2043,Invalid,Invalid case
281.0175644,573.0285373,292.1893043,100.6765094,72.69896048,449.7078651,438.2384875,2117,Invalid,Invalid case
331.6466152,520.564893,324.403636,81.32019448,61.37060623,475.5348828,475.4871441,2188,Invalid,Invalid case
296.8343856,573.0590275,293.5813797,71.208033,45.41516047,499.1896817,420.5243401,2271,Invalid,Invalid case
338.6900739,493.1474978,315.709397,88.53320731,74.35151022,494.7513015,425.398335,2005,Invalid,Invalid case
334.3392047,581.0843639,301.588333,81.52644003,84.24575084,484.0587347,473.00193,2031,Invalid,Invalid case
280.949576,516.1851957,281.1582802,89.96456631,77.81743232,461.4357959,471.2556256,1925,Invalid,Invalid case
305.9026837,510.3952769,303.1362131,70.86840622,44.10272484,421.0389348,461.2381983,2092,Invalid,Invalid case
319.6487203,521.8731193,323.7705818,101.4341636,62.74729481,453.0797477,429.8143482,2163,Invalid,Invalid case
318.3592282,563.906259,284.544379,85.18937461,46.97027504,507.9570874,465.6059795,2159,Invalid,Invalid case
280.1604542,570.358354,284.0326498,94.33321906,82.95662944,501.9905711,487.7997287,2174,Invalid,Invalid case
339.79673,532.5081398,331.3989523,80.57647127,51.47344567,453.3285905,506.3136097,2049,Invalid,Invalid case
305.1237431,515.7586076,299.0605204,87.50180868,60.67365918,443.367516,422.1349212,1911,Invalid,Invalid case
331.5362457,561.3176647,326.2105016,75.92987013,64.19296579,482.159332,472.4144166,2126,Invalid,Invalid case
293.6956608,516.0190483,317.209892,101.8772669,67.77128434,489.2391394,506.1992467,2149,Invalid,Invalid case
319.8622119,496.2824955,331.4935036,96.80728846,80.52176746,445.7733142,471.4091619,2123,Invalid,Invalid case
312.9543133,528.2556467,300.0875874,72.3925524,51.35961315,448.5870065,436.9480396,2193,Invalid,Invalid case
329.2556325,498.2607188,304.5984718,85.05962975,84.66214465,433.1221398,462.3322851,2080,Invalid,Invalid case
282.9780417,557.2665108,319.220004,97.75132289,50.33874131,473.0751669,499.7651349,2178,Invalid,Invalid case
314.7869368,594.3953473,332.8691465,87.5673202,49.18555164,500.5415316,451.087823,1955,Invalid,Invalid case
329.5246145,529.3928837,301.4782156,92.89869362,80.47396007,505.2681533,462.4205646,2152,Invalid,Invalid case
308.1204019,565.0320707,282.2714976,72.55044394,57.39857782,505.5005716,440.6563256,2231,Invalid,Invalid case
330.3037473,500.377519,294.1926845,79.13184921,45.53318198,487.9727602,455.2252787,2189,Invalid,Invalid case
282.9684623,497.1017277,301.3677268,70.56303392,81.50576328,498.3139696,446.2004926,1913,Invalid,Invalid case
300.4077598,568.4577973,331.5107567,95.63366227,69.41667121,476.4181407,463.6984117,2164,Invalid,Invalid case
339.7923773,503.431702,336.8170583,73.36911836,63.12641426,505.7756393,446.1070382,2200,Invalid,Invalid case
323.3031626,569.2353677,334.6392372,72.56114319,78.84905334,503.2939077,481.4087159,2146,Invalid,Invalid case
298.3535778,553.4466208,319.5562289,99.22707346,59.89664628,488.8112011,429.8312575,2163,Invalid,Invalid case
280.5665342,520.247191,300.4438696,90.89187971,65.35644703,502.1386136,487.2898255,2279,Invalid,Invalid case
281.7383965,565.9877045,312.3998781,96.51078277,50.86488564,488.8755099,467.7394435,2217,Invalid,Invalid case
308.418081,578.1354786,328.6690384,74.8918533,64.61103088,432.6293871,508.4441283,1912,Invalid,Invalid case
298.8910677,499.0114165,333.1163139,76.80371439,42.4137289,475.0141568,497.4764978,2272,Invalid,Invalid case
311.7625663,557.9774165,339.0831013,71.45757196,65.65552771,455.9978585,495.9868444,1993,Invalid,Invalid case
291.2964903,547.5542826,324.6413026,95.61127115,79.74224123,452.4941544,489.0420655,2252,Invalid,Invalid case
310.7563733,526.3940923,325.3058083,78.03463288,80.50677554,473.7502162,497.8365797,1940,Invalid,Invalid case
287.4373356,549.4575066,300.4128619,87.24219832,61.75125193,444.9848482,478.4129189,2208,Invalid,Invalid case
312.3955461,535.9137017,338.697925,86.98277538,58.7056413,422.7505028,423.3774524,2070,Invalid,Invalid case
314.3251619,505.9301589,295.8380804,90.39872332,81.85911475,422.1319558,460.6711865,2037,Invalid,Invalid case
302.7004164,536.4944601,335.4669894,90.33450736,75.21498071,469.1984012,481.5668115,1975,Invalid,Invalid case
282.2583048,561.7793289,305.8266563,86.65256552,80.53611877,497.8606008,464.8871861,2213,Invalid,Invalid case
296.2131541,518.7073974,306.3879546,99.17557232,62.79727899,486.1784402,424.9616421,2143,Invalid,Invalid case
289.7619738,525.1856071,333.3566362,87.55354417,64.4544236,483.9847081,458.0385117,2164,Invalid,Invalid case
306.8650689,532.8953708,325.090606,73.57321236,84.38344859,501.2410761,507.8783697,2168,Invalid,Invalid case
294.3030942,546.2484162,331.7385722,91.67057625,62.05929979,499.4727191,436.9516909,1949,Invalid,Invalid case
311.7598472,536.234848,322.7057425,86.94036364,77.03800595,481.9250139,423.8224744,2105,Invalid,Invalid case
313.6631256,560.5197605,304.7357612,75.17456156,42.3508938,452.0308492,476.6011548,2132,Invalid,Invalid case
292.339679,593.6455647,306.8659633,95.13801006,55.30439016,422.8145202,508.3639308,2189,Invalid,Invalid case
286.1141296,547.7395016,299.2978007,75.84654633,68.44609539,466.4274825,421.5045128,2098,Invalid,Invalid case
321.2815952,560.0688232,309.8269152,82.8589862,59.23181937,495.8437783,446.3535472,1933,Invalid,Invalid case
313.0353777,521.8115222,319.2039204,99.52824391,78.31708972,479.3633989,497.893813,2212,Invalid,Invalid case
317.8260554,506.1002721,290.7199596,98.55471716,71.02118835,438.4552585,444.6931855,1994,Invalid,Invalid case
307.38136,540.5139555,283.4830367,94.80775483,50.14170531,480.4404742,474.2759728,2236,Invalid,Invalid case
327.9410274,511.485376,336.3501014,82.64320089,43.98548243,449.4308256,481.2443399,1908,Invalid,Invalid case
316.761829,496.9461797,319.1281536,91.09250142,79.71578254,448.837853,442.4236993,1939,Invalid,Invalid case
304.3615233,547.5718995,292.6808915,83.78170196,76.89720169,446.0849736,466.0458531,2211,Invalid,Invalid case
336.7580023,528.9957407,293.1144416,84.51622709,45.34622347,486.8752801,465.343165,2268,Invalid,Invalid case
319.542196,517.03324,330.2463087,91.04248578,68.51581989,466.0049439,481.4489416,2278,Invalid,Invalid case
327.6511425,588.0424537,290.2200228,75.24284506,71.59678052,492.4001727,463.7584511,2171,Invalid,Invalid case
304.2091627,545.8603105,284.263069,96.02714,49.87567281,482.8645385,425.4674143,1919,Invalid,Invalid case
335.0893704,538.4340677,306.0066186,91.7766977,43.77816496,479.5872045,434.3181244,2065,Invalid,Invalid case
310.0079353,508.1882405,315.1821707,76.09163475,43.90806289,497.8290291,501.7888886,2072,Invalid,Invalid case
296.7341647,539.4149932,315.1603532,99.02475395,56.90481993,440.492172,424.2436021,2250,Invalid,Invalid case
306.3932246,592.1279428,304.6484333,88.50835691,49.72659607,482.7927412,432.0612593,2076,Invalid,Invalid case
330.8338147,570.3211794,336.7002034,84.16127742,51.48098524,477.2336373,499.9149523,1945,Invalid,Invalid case
302.6991769,534.0261567,334.2029819,83.29854835,83.02198286,448.3305198,452.8866741,2106,Invalid,Invalid case
287.2482705,586.762891,336.1973555,87.69359853,58.23743036,509.5505614,422.6451097,1947,Invalid,Invalid case
289.7608882,568.9425156,295.1995057,98.89814137,66.36801927,423.4734848,453.2312413,1974,Invalid,Invalid case
285.0621634,531.0798663,299.4367777,97.49054159,71.73356187,507.5061631,443.2958104,2204,Invalid,Invalid case
311.3163088,510.6333366,305.3633408,88.20050111,60.63782147,478.6445385,449.0952284,2134,Invalid,Invalid case
330.1204828,563.3768112,284.8091838,71.30282309,68.04030989,460.3672756,509.0569778,2187,Invalid,Invalid case
284.9027416,561.6024345,309.6624153,71.00503173,73.67738064,502.4086142,461.1526857,1902,Invalid,Invalid case
305.5300774,548.5015807,339.1868957,85.3805262,54.93259304,472.983654,431.5140573,2204,Invalid,Invalid case
334.1958385,538.6683015,311.6613788,100.7960207,55.83306044,424.3785924,453.4883449,2290,Invalid,Invalid case
331.125073,551.7580135,280.3741241,96.15062197,49.92019628,483.6007717,499.6065417,2277,Invalid,Invalid case
288.2464155,517.7993829,284.3668417,84.12306349,51.27148752,485.5778993,445.8891364,2252,Invalid,Invalid case
306.2932973,532.0311575,306.062524,84.41235686,66.6318472,422.386778,488.8095833,2242,Invalid,Invalid case
322.8161561,534.6743202,283.7318173,94.59020514,46.31325875,468.1518789,504.6235369,2241,Invalid,Invalid case
337.4039728,537.7082409,303.2147203,92.90117853,67.64697325,453.6082121,421.7213815,1897,Invalid,Invalid case
310.53694,552.2186202,286.9420039,88.39671551,58.83088596,444.8173016,467.7631111,1972,Invalid,Invalid case
301.5440904,567.5040343,294.2437738,77.18736717,59.95205169,432.5093191,454.5701732,2278,Invalid,Invalid case
283.1185881,589.6397472,293.2400266,96.28521221,43.03142797,422.1297383,474.8169019,2209,Invalid,Invalid case
337.1256196,564.0108371,306.501417,78.18774895,83.42236563,499.8850865,459.0413374,2292,Invalid,Invalid case
339.4415696,515.2893351,332.1935837,91.75403414,71.42661079,440.889926,423.3893686,2075,Invalid,Invalid case
321.5864298,559.6789462,285.4190114,72.70274145,61.70927179,500.5904741,441.3076189,2012,Invalid,Invalid case
296.9055475,571.2401382,314.4044611,85.85492672,43.29577243,431.9245067,497.4229704,1912,Invalid,Invalid case
309.764274,592.4159622,293.1883619,82.6224459,52.22944604,450.0093148,424.7239947,2277,Invalid,Invalid case
339.6129777,502.4739922,324.605497,97.65643077,44.26290121,441.8868878,509.896017,2061,Invalid,Invalid case
319.0634005,529.2336144,293.3511935,93.84525991,50.71975717,503.7946006,446.4200996,2139,Invalid,Invalid case
295.3600991,589.318268,285.5269868,72.81052608,84.24915287,482.6476,439.6050771,2054,Invalid,Invalid case
307.3129888,520.2734339,338.7102431,90.43433951,81.12737674,423.6134344,445.8557816,2146,Invalid,Invalid case
329.2858618,524.72558,288.3739571,74.17526195,50.72332121,507.3708326,488.2446865,2154,Invalid,Invalid case
302.9222745,537.5787759,299.2610708,73.91305762,67.71936404,460.2660334,468.2026869,2060,Invalid,Invalid case
290.9394168,539.7894774,303.708578,74.82550151,74.16597781,428.1654247,475.8454075,1910,Invalid,Invalid case
317.3915633,590.3790183,333.1345306,95.47707657,56.8097961,509.9227448,461.393476,2210,Invalid,Invalid case
337.310583,558.1570612,284.4799084,97.02512802,79.88921522,479.6730396,433.7898876,2203,Invalid,Invalid case
296.1601984,577.42406,307.9449397,90.99210253,67.46739766,488.5530157,422.8397056,2159,Invalid,Invalid case
328.1614818,509.5365809,323.3451316,97.55995973,56.21688179,481.0982386,495.6491352,2163,Invalid,Invalid case
313.2316,548.8664192,302.5450766,101.0420799,59.80590247,491.221443,499.6906988,2010,Invalid,Invalid case
335.6305936,491.2822467,302.5671502,73.28717734,67.21024589,478.2754031,474.2144416,1907,Invalid,Invalid case
326.7022038,548.0747733,314.6664838,86.9672474,66.46047534,454.9519655,460.0243024,2250,Invalid,Invalid case
285.6178851,574.61906,338.8528742,70.65055862,69.6979665,470.1638505,447.3707523,2017,Invalid,Invalid case
339.0825785,496.7114201,310.881809,97.48103165,57.89701501,454.623437,423.833509,2199,Invalid,Invalid case
293.0332159,567.9283457,301.28313,89.54886709,80.20297071,470.1965035,467.2571233,2211,Invalid,Invalid case
286.6991117,513.6127162,339.311681,78.07685866,84.66228275,509.5079468,428.6847636,2082,Invalid,Invalid case
286.2970587,552.1641915,329.1697587,99.74985095,70.49157572,458.5646685,449.2103702,2002,Invalid,Invalid case
291.4651802,501.7699277,300.7780871,89.67709614,83.62519369,505.7015461,456.4393795,2081,Invalid,Invalid case
338.6169558,588.1696202,301.0940644,100.6252217,42.5506361,421.8328407,421.3869077,2007,Invalid,Invalid case
291.6361456,582.779486,331.8698295,94.22091236,43.69527437,508.6087659,489.8929046,2111,Invalid,Invalid case
301.8574194,558.6362329,314.1723574,98.28073674,66.16779875,440.0510238,481.2558839,2178,Invalid,Invalid case
315.9137822,504.7163625,331.949127,98.40271494,54.14048662,434.2937287,421.40615,2163,Invalid,Invalid case
300.2278355,503.4019852,313.5205053,99.11844176,61.07321937,441.1611785,454.9501121,2233,Invalid,Invalid case
335.5267796,501.5281576,288.2046903,83.73669272,68.24690922,437.7013619,500.1259477,1966,Invalid,Invalid case
333.9620066,490.7349774,332.6508006,92.78127611,58.1141458,483.166574,464.2375049,2049,Invalid,Invalid case
294.909923,509.7445063,314.0913838,86.32671816,74.61276623,448.8762993,434.5566915,1976,Invalid,Invalid case
338.1747881,574.9482661,289.8634551,71.70849708,47.5326949,463.8447021,459.6992603,2208,Invalid,Invalid case
330.5485821,588.5449347,304.0759393,91.74149621,44.74349335,463.260033,471.5718002,2104,Invalid,Invalid case
317.7805068,569.1807818,305.0012503,101.2342704,61.51311143,457.6475435,444.2160577,2043,Invalid,Invalid case
321.5793987,562.6997299,322.0021153,99.33172441,68.4603692,429.721358,509.5606133,1929,Invalid,Invalid case
316.1248654,503.8473804,285.6777031,77.15637445,51.33383025,444.3782527,451.93522,2248,Invalid,Invalid case
332.2685577,502.6624824,326.6605867,78.5980454,46.66668251,422.4995253,509.76469,1922,Invalid,Invalid case
298.2929588,575.8325943,310.8388309,89.36741295,44.75640728,459.9433362,448.6115118,2295,Invalid,Invalid case
330.153264,587.8533599,337.4672759,90.3955426,60.21900342,420.89922,482.2198789,1984,Invalid,Invalid case
314.7532904,552.2976638,311.3281711,71.64979337,73.49558099,423.9576239,448.2609184,2180,Invalid,Invalid case
319.8513906,538.8141549,316.6131435,96.6088817,80.85276641,423.5456906,430.5260428,1985,Invalid,Invalid case
290.162858,505.0666849,331.6668579,99.13547033,69.71249106,488.2302692,497.5844224,2062,Invalid,Invalid case
312.2652199,531.1818017,299.0965623,78.68027918,53.48482208,427.0683307,461.5788523,2199,Invalid,Invalid case
319.4084122,582.4383407,293.0750094,90.73221581,42.63177833,425.6068687,422.5837197,1970,Invalid,Invalid case
333.5547327,588.9450707,321.7795143,93.96824634,52.6246342,463.6346644,438.1907043,2127,Invalid,Invalid case
308.2741983,594.5668211,326.1950579,89.54500739,83.02985931,454.3242573,427.4722714,1981,Invalid,Invalid case
293.7238311,507.5194825,320.7006818,73.98998144,68.88222391,443.2474044,484.9923137,2296,Invalid,Invalid case
328.0939422,571.178688,302.1357698,95.17885997,69.05318428,441.998933,462.5910686,1942,Invalid,Invalid case
280.6073376,593.0539098,310.224459,92.60930956,56.34454686,442.5223687,474.8576251,2089,Invalid,Invalid case
286.0317198,542.1125587,288.800569,83.45016824,43.63327717,473.556357,464.4283619,2179,Invalid,Invalid case
335.4580695,592.9347436,321.3813741,97.57536192,44.46113163,455.5038524,433.7163873,2171,Invalid,Invalid case
328.3884004,504.0046602,325.1322436,75.62187006,47.90487197,439.3131083,455.2847288,2112,Invalid,Invalid case
309.0859811,520.0232263,312.3594259,75.42241773,64.3169568,453.7671486,475.1570017,1986,Invalid,Invalid case
321.6807276,559.6728294,323.9668514,76.36189426,57.57104885,432.2180916,496.822166,1939,Invalid,Invalid case
305.0757823,588.3035774,295.3195949,71.6649404,62.76727219,422.1296241,475.1381564,2068,Invalid,Invalid case
308.6465641,492.1364244,330.5805728,93.25991525,68.47072549,480.7597568,471.1021191,2261,Invalid,Invalid case
282.0826426,496.6780752,339.7861849,73.60118465,80.62501478,463.3965506,464.4138915,1965,Invalid,Invalid case
327.9853923,582.8280225,320.412642,93.9334186,57.03444703,476.0080551,446.9919245,1903,Invalid,Invalid case
285.9703311,590.4119619,292.5702689,73.93795566,78.3728967,508.7636166,484.4727296,2166,Invalid,Invalid case
299.6793225,490.3302034,311.0340436,90.35787816,63.42661091,478.9931164,507.0419544,2074,Invalid,Invalid case
295.9893213,585.2201748,298.813262,83.11273394,48.50310263,437.2195095,445.2310437,2273,Invalid,Invalid case
336.7730715,497.326616,292.1642587,95.75231115,57.97420516,470.8261542,464.1730487,2286,Invalid,Invalid case
335.1149483,573.8652346,286.8016884,89.88045167,53.76822537,509.9619491,486.5854187,1991,Invalid,Invalid case
338.8863088,593.9504076,282.4497283,87.21240668,42.41491762,431.2398598,466.0953429,2128,Invalid,Invalid case
308.6522654,543.1388915,298.9416445,99.72137134,53.11837291,477.8960406,437.1308045,2022,Invalid,Invalid case
314.2611904,572.8114978,314.9461921,70.97429422,62.66353175,428.567668,462.2570811,2207,Invalid,Invalid case
296.6078871,504.2347159,338.2404399,84.03982522,63.86402152,485.3025149,451.4934696,2058,Invalid,Invalid case
282.6987917,564.5944481,299.5545266,89.84104487,58.47117324,498.1297904,466.3073865,2024,Invalid,Invalid case
313.6140438,570.4132639,329.5963731,90.57007891,70.36981208,507.5891068,420.448019,2128,Invalid,Invalid case
296.2309218,540.5372504,283.9246635,99.12964446,48.96789586,428.7707242,461.861785,1967,Invalid,Invalid case
307.4807861,557.7992888,331.1283139,71.24110186,76.38926296,471.0045347,431.3223318,2289,Invalid,Invalid case
280.6533625,574.0582945,304.7417068,81.24214119,70.58388966,421.8427508,441.8071634,2262,Invalid,Invalid case
335.4656151,540.9580372,301.5810981,73.34063888,65.93877255,506.8947416,438.1200529,1911,Invalid,Invalid case
294.3723165,575.6706138,320.7930373,93.76121423,57.88649827,434.64403,505.7344513,2207,Invalid,Invalid case
303.3410282,581.3141542,326.8599066,72.98701847,62.89686651,501.4524869,473.8306595,2298,Invalid,Invalid case
296.4588358,520.3655301,295.9582039,81.0928564,78.18029203,474.0878744,442.4649402,2266,Invalid,Invalid case
300.264421,491.3548402,288.0214591,93.6244043,43.63197376,481.3461445,493.1146116,2023,Invalid,Invalid case
327.4601757,505.8933885,319.0288072,70.29571205,84.92858022,502.2535372,508.8576534,2290,Invalid,Invalid case
319.471668,577.0573643,323.9204957,75.25623514,57.28602218,503.1546531,488.1183071,1946,Invalid,Invalid case
307.1157285,573.1061597,323.6335039,90.48559196,67.73031302,503.337159,483.3338928,2080,Invalid,Invalid case
312.0029711,591.6818923,316.5364581,81.11073615,84.26031086,486.9587895,488.0909228,2095,Invalid,Invalid case
286.7013133,499.1978952,324.4857228,83.62621138,74.07092753,482.5634876,499.3590946,1965,Invalid,Invalid case
332.1117743,549.0812365,336.4803703,87.77301978,78.88718114,483.0448087,435.8070533,1910,Invalid,Invalid case
333.8105265,568.370369,303.4010742,83.78239585,78.55205087,453.4609063,448.4618849,2026,Invalid,Invalid case
294.3743485,573.6569964,288.7010682,72.31720265,53.44774124,507.22293,495.8769591,1929,Invalid,Invalid case
313.0624771,513.0300454,294.7129261,85.44123932,72.32232148,459.7966256,461.1644558,2070,Invalid,Invalid case
290.0931297,550.2917844,336.3245239,96.38020726,61.36611089,447.6320112,492.8850818,2092,Invalid,Invalid case
308.4203365,587.5715264,312.1665488,71.33601465,58.90427421,489.5258752,441.903564,2270,Invalid,Invalid case
320.1111135,587.3425266,328.856577,89.47232571,65.86410323,460.8480867,497.4804847,2023,Invalid,Invalid case
294.9046451,579.0325049,287.7477362,79.18469676,44.4738149,446.2536472,497.801054,2126,Invalid,Invalid case
335.2620179,573.045341,291.057428,93.22184182,63.59240874,486.1431944,507.6971429,2129,Invalid,Invalid case
283.5925613,526.1385169,326.2522878,86.44432589,65.18750905,435.196653,505.5120588,2280,Invalid,Invalid case
301.5780468,504.2540643,280.4729414,81.61085975,48.94317804,439.4827808,474.7750106,2159,Invalid,Invalid case
333.2965876,550.5059311,337.5572387,95.47918848,83.15601219,490.5047325,481.7784951,2233,Invalid,Invalid case
315.3973164,571.4346095,301.7799744,71.61496097,65.57080107,463.8214495,495.2417265,1972,Invalid,Invalid case
303.4800319,548.0092748,292.5092633,97.85619311,51.38387883,421.4257168,499.8167345,1945,Invalid,Invalid case
285.5977347,525.2717935,303.1008589,73.52339152,57.81356487,501.0758943,452.2011073,2264,Invalid,Invalid case
332.3735948,508.8139746,337.4478587,72.40154355,45.26067706,425.1129535,500.4009374,2101,Invalid,Invalid case
338.3048892,592.9327269,312.8937487,86.80527548,56.52510509,474.1513319,497.1021374,1923,Invalid,Invalid case
312.7284052,513.0412482,310.4340719,75.62748978,50.00984269,457.2999646,461.6030656,1963,Invalid,Invalid case
311.3345739,556.644179,284.2473846,71.38475769,52.01751949,453.9529741,421.0396542,2184,Invalid,Invalid case
324.8259519,495.9745976,287.9705118,74.90680488,75.72425221,435.6651618,430.187118,2213,Invalid,Invalid case
339.8818581,511.9341011,322.9333809,87.36251988,77.91323743,481.7806855,504.6135239,2101,Invalid,Invalid case
302.3544962,500.4517234,292.4489699,101.2692849,45.1923927,457.5725613,474.2314138,2243,Invalid,Invalid case
300.292778,516.6908224,339.9342842,86.32584611,62.46052086,423.5193506,503.9831753,2054,Invalid,Invalid case
281.2184552,500.1912193,288.9179346,73.65918091,67.7400719,420.3337486,477.6061177,1937,Invalid,Invalid case
332.2653102,494.4515157,312.0140096,83.50222732,68.79344336,495.8064564,444.8347645,1952,Invalid,Invalid case
289.3782908,498.5947075,301.238854,72.13977229,75.59633846,472.8786785,467.7059237,2087,Invalid,Invalid case
319.1479394,550.2644636,305.9352773,77.14434417,60.58095739,449.7572187,482.7177674,2245,Invalid,Invalid case
310.4172652,547.4316929,307.2572575,93.83433839,54.39052725,481.2406612,484.6715596,2014,Invalid,Invalid case
316.3222833,582.1447406,326.4193289,81.10234442,57.23144277,461.1273268,421.0786236,1895,Invalid,Invalid case
329.0314212,522.478647,335.9831901,73.10924304,51.66113655,449.7747369,482.5319874,2256,Invalid,Invalid case
319.3499948,536.3600379,326.5894036,90.1566843,63.22685627,420.4596249,438.2588793,2047,Invalid,Invalid case
309.3926255,562.090619,301.1380536,98.6373087,79.46084637,471.3180422,502.8142939,2047,Invalid,Invalid case
